population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,15213.778438569669,21377.11699028407,10482.02729447498
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,9932.888514263339,12762.729570690652,7937.4782857455
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,7283.61634821478,10060.96266550106,4969.4814648139
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,4458.57167377978,5429.46821622822,3772.71787028282
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,2809.56810460705,4159.343514340339,1851.5536143126
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,1622.5201087337,1874.9789345805598,1390.16676135538
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,238.28037184,333.24442699596,180.34726173795
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,333.2688420328,411.46717941491,261.31530566167
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,726.73519833798,1173.87321867763,439.72672989648
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,394.99303723212995,470.33789045216,334.73176293513
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,0.00064182604,0.00124360769,0.00030147469
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,393,Sexually transmitted infections excluding HIV,3,Rate,2015,0.00035448556,0.0005159126099999999,0.00021329306
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,298,HIV/AIDS,3,Rate,2007,14.55196782955,17.01274763597,12.23696605368
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,298,HIV/AIDS,3,Rate,2007,64.5101379002,69.0290881767,59.95703155456
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,298,HIV/AIDS,3,Rate,2007,38.88265160004,44.28187297958,34.189031740589996
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,298,HIV/AIDS,3,Rate,2007,70.35631007027,75.83162216128001,65.18062325517
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,298,HIV/AIDS,3,Rate,2007,82.84779137421,88.69074233488,76.9141644749
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,298,HIV/AIDS,3,Rate,2007,96.9535167053,102.54685151843,91.68962671620001
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,298,HIV/AIDS,3,Rate,2007,78.44386816584,84.41983382611001,72.99232239809
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,298,HIV/AIDS,3,Rate,2007,55.626789136010004,60.37678345225,51.7017734828
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,298,HIV/AIDS,3,Rate,2007,60.39305953209,66.51924741662,55.37305660421
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,298,HIV/AIDS,3,Rate,2007,43.29465336456,47.162474843700004,40.20267650573
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,298,HIV/AIDS,3,Rate,2007,36.81296235272,40.965411030320006,33.68527426365
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,298,HIV/AIDS,3,Rate,2007,35.70463604161,38.74986760185,32.85032610038
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,298,HIV/AIDS,3,Rate,2007,23.18155815512,24.324929276920003,22.44478327216
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,298,HIV/AIDS,3,Rate,2007,23.88284570499,25.14183548144,23.1202542409
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,298,HIV/AIDS,3,Rate,2007,19.10490466926,21.61297641448,16.980604744
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,298,HIV/AIDS,3,Rate,2007,16.87864997778,18.210291933620002,15.476054602249999
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,298,HIV/AIDS,3,Rate,2007,8.19842629455,11.983225324200001,5.5146115481499995
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,298,HIV/AIDS,3,Rate,2007,2.1990933096600003,2.77511873261,1.69089085439
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,298,HIV/AIDS,3,Rate,2005,14.97429881252,17.35394892978,12.708016056999998
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,298,HIV/AIDS,3,Rate,2005,68.24193965260001,73.22588975131,63.15443407459
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,298,HIV/AIDS,3,Rate,2005,41.331300214369996,46.365154507279996,36.75334892949
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,298,HIV/AIDS,3,Rate,2005,76.03479739144,81.46446934728,70.67344913493
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,298,HIV/AIDS,3,Rate,2005,85.35141666588001,92.03887972539,78.8571460566
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,298,HIV/AIDS,3,Rate,2005,99.64911152068,105.90280458980001,93.58492989482
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,298,HIV/AIDS,3,Rate,2005,79.51739874092,85.56360063068,73.59583500193
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,298,HIV/AIDS,3,Rate,2005,56.686009746500005,61.87997385545,52.439587568949996
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,298,HIV/AIDS,3,Rate,2005,63.07443145417,69.57367981427001,58.073749857900005
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,298,HIV/AIDS,3,Rate,2005,45.566173298209996,50.04171830144001,42.41501961997
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,298,HIV/AIDS,3,Rate,2005,39.8991730454,44.60544670758,36.32537395128
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,298,HIV/AIDS,3,Rate,2005,39.0641307095,42.26663546099,35.80141188508
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,298,HIV/AIDS,3,Rate,2005,27.47581502621,28.80586825703,26.57615933605
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,298,HIV/AIDS,3,Rate,2005,28.29813977626,29.690066836350002,27.35078987281
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,298,HIV/AIDS,3,Rate,2005,20.6731733262,23.191410519319998,18.18419684435
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,298,HIV/AIDS,3,Rate,2005,17.98611984106,19.33810619906,16.576613627729998
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,298,HIV/AIDS,3,Rate,2005,8.0879818533,10.81080272635,6.07004412997
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,298,HIV/AIDS,3,Rate,2005,2.29510313204,2.86622131433,1.8270326228
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,298,HIV/AIDS,3,Rate,2009,14.76034015926,17.64699326065,12.31060085856
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,298,HIV/AIDS,3,Rate,2009,63.133419433700006,67.73019956457,58.82524844317
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,298,HIV/AIDS,3,Rate,2009,38.07591378424,44.84468916828,32.80594564064
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,298,HIV/AIDS,3,Rate,2009,66.65057268548,72.13063994470001,61.4493077735
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,298,HIV/AIDS,3,Rate,2009,81.84500084820999,88.18689315844,76.07386172228
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,298,HIV/AIDS,3,Rate,2009,96.02707503433,101.23974813771001,90.9549349766
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,298,HIV/AIDS,3,Rate,2009,79.83986912022,86.13479749471,74.77573396263999
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,298,HIV/AIDS,3,Rate,2009,56.27265749577,61.17322000008,52.28367316835
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,298,HIV/AIDS,3,Rate,2009,60.33188764801,66.13878110707,55.569107592250006
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,298,HIV/AIDS,3,Rate,2009,42.730227649439996,46.26706407885,39.6591793141
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,298,HIV/AIDS,3,Rate,2009,35.45137556142,39.45552111046,32.53255803525
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,298,HIV/AIDS,3,Rate,2009,34.05074820558,36.94053926422,31.51895495326
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,298,HIV/AIDS,3,Rate,2009,20.03084402693,21.13179628687,19.33850975339
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,298,HIV/AIDS,3,Rate,2009,20.62665717233,21.8372987371,19.92166157978
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,298,HIV/AIDS,3,Rate,2009,17.94015621616,20.14945829607,16.09815697674
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,298,HIV/AIDS,3,Rate,2009,16.2494467358,17.5290147604,14.9584279172
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,298,HIV/AIDS,3,Rate,2009,8.02827957369,12.01009839324,5.05318064063
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,298,HIV/AIDS,3,Rate,2009,2.06722852654,2.65039919475,1.5958021175800001
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,298,HIV/AIDS,3,Rate,2011,14.843733515190001,17.73735385824,12.39716803291
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,298,HIV/AIDS,3,Rate,2011,62.036726265220004,66.81616679126999,57.603747833549996
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,298,HIV/AIDS,3,Rate,2011,37.44251833366,44.79808830154,32.118259991420004
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,298,HIV/AIDS,3,Rate,2011,63.94526617745999,69.54761393925,58.65969392631
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,298,HIV/AIDS,3,Rate,2011,80.08769672648,87.53690108859,72.97803396926
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,298,HIV/AIDS,3,Rate,2011,94.57022204678,99.17965206209999,89.42609555919
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,298,HIV/AIDS,3,Rate,2011,81.15160873915,87.75814292646,75.01231076162
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,298,HIV/AIDS,3,Rate,2011,57.01973429202,62.288039103930004,52.96685984465
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,298,HIV/AIDS,3,Rate,2011,61.5997210672,67.41111909810999,56.698765927960004
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,298,HIV/AIDS,3,Rate,2011,43.0726680033,47.128010624190004,39.98606548234
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,298,HIV/AIDS,3,Rate,2011,34.80758368624,38.77047547096,31.597207114010004
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,298,HIV/AIDS,3,Rate,2011,33.16091514798,36.02728735941,30.62661848857
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,298,HIV/AIDS,3,Rate,2011,17.369203226350002,18.404416106350002,16.69548352768
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,298,HIV/AIDS,3,Rate,2011,17.85297968278,19.002457589800002,17.115986133
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,298,HIV/AIDS,3,Rate,2011,16.96681992256,19.0062836745,15.22932172117
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,298,HIV/AIDS,3,Rate,2011,15.69306851052,16.97017507127,14.463918578449999
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,298,HIV/AIDS,3,Rate,2011,6.9958923319,9.80798230233,4.63665290357
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,298,HIV/AIDS,3,Rate,2011,1.7697018743100001,2.1936951268500002,1.40276892304
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,5734.46976986144,8367.098028840981,3978.5928795249197
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,6721.286263829809,8710.48478138402,5236.40291633221
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,15787.219878094642,21611.92174889924,10743.7525772071
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,15288.48149697226,20151.65873288616,11844.56320327783
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,20450.02831697367,27947.75402928198,14153.335383054291
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,16091.13768144495,20702.06100536997,12143.1442042949
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,15210.345718175891,21496.07748021923,10507.02976394054
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,9952.69020694756,12797.23916210813,7941.375490039911
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,7197.262398611299,9974.23243036315,4910.20261108457
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,4399.6897938332395,5395.983990186521,3733.1591450609
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,2830.47141900747,4199.44816759131,1842.68198706234
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,1626.50995289544,1887.0119184514301,1398.36299274575
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,241.85633678064,337.77790391308,183.32504685898
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,338.38007986223,417.12060707512,265.01425211776996
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,715.70355306601,1151.3472404917,433.06995773540996
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,388.99627866492,462.90555471025004,328.08137392947003
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,0.00062417984,0.00121029654,0.00029216419000000003
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,393,Sexually transmitted infections excluding HIV,3,Rate,2017,0.00034618599,0.00049593677,0.00020822149
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,5677.90434742298,8265.224983874241,3947.79871943435
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,6666.74834206164,8682.64503376181,5205.05559375408
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,15628.51390725268,21403.43452779475,10666.08144890536
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,15245.945045759241,20108.97652346337,11771.22332243222
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,20336.35081835913,27770.78857780652,14061.2365286178
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,16240.82359121872,21068.8616484157,12233.70312793595
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,15193.36160456055,21654.7415560288,10523.40856555976
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,10001.98792513125,12901.52319891231,7954.30477898187
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,7118.331512778781,9899.99093750697,4851.560476320909
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,4351.45450781194,5389.346728274671,3674.3092021702796
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,2847.30358938242,4247.75357852145,1825.38215656821
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,1632.5521573005499,1897.1913517299,1391.31547368113
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,248.34937549027998,345.84341165405,188.35639222965
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,346.31546399541,427.11202121813,271.73443539601
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,703.58549802341,1128.22121834825,424.80171030272004
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,382.09924396139,454.6673051056,321.63406371984
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,0.0005991097,0.00114831055,0.0002781537
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,393,Sexually transmitted infections excluding HIV,3,Rate,2019,0.00033318804,0.00047252001,0.00020088903999999997
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,5674.07871414714,8245.59586287398,3972.9583377696
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,6680.982180317491,8689.2191625074,5217.94903548218
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,15611.89848476845,21365.36529696043,10684.16095622765
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,15303.81105330773,20190.748570086333,11778.067857943519
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,20331.24786751191,27713.53651505007,14068.59462895858
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,16388.75215177266,21249.42250422034,12412.173850492369
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,15215.721404181959,21707.90674628798,10551.93112870648
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,10121.3002224292,13075.74217374187,8053.391962676899
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,7156.30292836776,9965.87754758474,4867.2788501655195
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,4431.845748360181,5478.08765182556,3743.39288268439
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,2878.56226102431,4303.49686132666,1836.63317621295
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,1661.1118407887,1933.75068812472,1426.14943828442
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,256.70331436084,357.02537715622003,193.83559619471998
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,356.65122030994996,440.26051980049004,280.64143247218
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,697.72602404046,1115.8470063327102,422.25838700111
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,377.54579079255,449.44807541814,317.72012895961
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,0.0005829163599999999,0.00113284953,0.00027140811
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,393,Sexually transmitted infections excluding HIV,3,Rate,2021,0.00032525215,0.00046597943,0.00019711373999999998
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,298,HIV/AIDS,3,Rate,2015,14.464256189719999,17.73893982768,11.882080116680001
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,298,HIV/AIDS,3,Rate,2015,55.98305668004,61.81914831739,50.88408973904001
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,298,HIV/AIDS,3,Rate,2015,35.65585532576,43.140481893650005,30.587090229530002
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,298,HIV/AIDS,3,Rate,2015,58.800067913259994,64.81624760919,53.57531245637
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,298,HIV/AIDS,3,Rate,2015,73.42967218665,82.94554726353999,65.73679908476
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,298,HIV/AIDS,3,Rate,2015,87.93559973576001,93.97968128025,82.04836678630001
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,298,HIV/AIDS,3,Rate,2015,81.87082725759001,88.45835306498999,75.44376913659
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,298,HIV/AIDS,3,Rate,2015,56.796513765309996,61.782886748989995,52.606996755720004
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,298,HIV/AIDS,3,Rate,2015,65.28506680695,73.29826187816,57.96491530391
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,298,HIV/AIDS,3,Rate,2015,43.32336520306,48.51940522919,39.94198828934
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,298,HIV/AIDS,3,Rate,2015,35.11891496263,39.44774789633,31.24895877627
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,298,HIV/AIDS,3,Rate,2015,31.929877797270002,34.71435146602,29.10753131011
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,298,HIV/AIDS,3,Rate,2015,13.92164067038,14.828319433,13.12055080508
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,298,HIV/AIDS,3,Rate,2015,14.26975599901,15.07942275414,13.484889814899999
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,298,HIV/AIDS,3,Rate,2015,15.25209825075,17.74253934978,12.97104336179
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,298,HIV/AIDS,3,Rate,2015,14.09402093517,15.53320246633,12.83923023784
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,298,HIV/AIDS,3,Rate,2015,4.36741029971,5.336401184500001,3.29254651169
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,298,HIV/AIDS,3,Rate,2015,1.2771724758,1.5265245745,1.05464430205
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,298,HIV/AIDS,3,Rate,2013,14.7786048828,17.62934606493,12.2142392481
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,298,HIV/AIDS,3,Rate,2013,59.497031436289994,64.58881726922999,54.94828655431
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,298,HIV/AIDS,3,Rate,2013,36.65327756531,44.56363392468,31.42256312635
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,298,HIV/AIDS,3,Rate,2013,61.424059332469994,66.98273433372,56.201807362699995
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,298,HIV/AIDS,3,Rate,2013,76.50230663062999,84.12985616204,69.40899363202
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,298,HIV/AIDS,3,Rate,2013,91.17640196594,96.23553029022,85.9102310087
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,298,HIV/AIDS,3,Rate,2013,81.92992369414999,88.39589908127,75.04194757246
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,298,HIV/AIDS,3,Rate,2013,57.44038564871,62.710487130779995,53.02779444757
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,298,HIV/AIDS,3,Rate,2013,63.44728056887,70.04535871594,57.534951925360005
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,298,HIV/AIDS,3,Rate,2013,43.452774632069996,48.2100315207,40.234393991889995
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,298,HIV/AIDS,3,Rate,2013,34.70533141048,38.90779488746,31.311508346300002
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,298,HIV/AIDS,3,Rate,2013,32.45548737568,35.402952622549996,29.679330595489997
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,298,HIV/AIDS,3,Rate,2013,14.845455798489999,15.757211346300002,14.123934534690001
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,298,HIV/AIDS,3,Rate,2013,15.229185932799998,16.1469320452,14.501303678690002
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,298,HIV/AIDS,3,Rate,2013,15.940022856059999,18.066105982819998,13.913549152369999
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,298,HIV/AIDS,3,Rate,2013,14.959761929539999,16.40010252257,13.75647963194
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,298,HIV/AIDS,3,Rate,2013,5.217419913970001,6.503111533799999,3.90089983889
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,298,HIV/AIDS,3,Rate,2013,1.46253134583,1.74533927991,1.19210788388
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,298,HIV/AIDS,3,Rate,2017,14.026119185959999,17.58572809683,11.23602130431
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,298,HIV/AIDS,3,Rate,2017,51.780892471710004,59.13948897435999,46.41027552028
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,298,HIV/AIDS,3,Rate,2017,34.26054249174,41.46547692568,28.96469225619
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,298,HIV/AIDS,3,Rate,2017,55.08582512377,61.29982211240999,49.87683226935
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,298,HIV/AIDS,3,Rate,2017,70.28868453535,81.62216918213,61.54327136768
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,298,HIV/AIDS,3,Rate,2017,84.59123813682,92.70488439637,78.08818847649
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,298,HIV/AIDS,3,Rate,2017,77.77176052056,84.77266197593,70.96488813011
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,298,HIV/AIDS,3,Rate,2017,53.50884272695,58.745086863720005,49.29051974572
